web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548234671-396","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jowens510","Jeremy C. Owens","Welcome to the biggest afternoon of earnings season, everyone.

Today's tech docket: $AMZN $GOOG $INTC $SNAP $EXPE $NTGR $CY $CBLK $PFPT for starters

Outside of tech, there is $CMG  $GILD $MAT $FSLR and many, many, many more","2","13","28","1540496451000","12:40 PM - 25 Oct 2018","/jowens510/status/1055544737573175296"
"1548234671-589","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@RyanVlastelica","Ryan Vlastelica","Gurley: would be long $FB, doesn't see the ""threat"" as ""existential."" 
Also long $AMZN, calls it ""the most respected company in Silicon Valley.""
Not short $GOOG, but ""I'd be worried.""
$TSLA: would own bonds, but Elon makes it risky to own stock.","","3","27","1524515740000","1:35 PM - 23 Apr 2018","/RyanVlastelica/status/988516780044845057"
"1548234671-246","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@theflynews","The Fly","REPORT: Microsoft urges Windows 10 #mobile users to switch to iPhone, Android $MSFT $AAPL $GOOG $GOOGL https://bit.ly/2RAv7WK pic.twitter.com/uo4q6UntcP","1","8","5","1547832600000","9:30 AM - 18 Jan 2019","/theflynews/status/1086314779495542785"
"1548234671-315","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","Apple want to provide services, the big screen in every tesla serves its users for at least 1 hour a day and for many much longer. Tesla will have 350k new cars on the road in 2019, minimum. Apple want a slice of services revenue before google gets there first. $TSLA $AAPL $GOOG","1","6","29","1545162609000","11:50 AM - 18 Dec 2018","/GerberKawasaki/status/1075116022636568578"
"1548234671-530","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SludgeFeed","SludgeFeed","#Google ( $GOOG ) expands into Southeast Asia with $550M investment in @JD_Corporate... via @xenoplanethttps://sludgefeed.com/google-invests-550-million-in-jd/ …","","2","7","1529393855000","12:37 AM - 19 Jun 2018","/SludgeFeed/status/1008977076534304769"
"1548234671-673","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@allstarcharts","J.C. Parets","Excellent segment on Tech stocks and relative strength! Well done @CNBCFastMoney $AAPL $GOOG $MSFThttps://twitter.com/cnbcfastmoney/status/968982718250962944 …","1","6","26","1519866924000","5:15 PM - 28 Feb 2018","/allstarcharts/status/969018231125049348"
"1548234671-409","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BarrySchwartzBW","Barry Schwartz","Spoke to an employee at a international media agency. She works on the world's largest consumer product brands. 
What are your clients using for advertising?  Facebook, Instagram and Google. Are they spending more or less on those platforms vs. last year?  More
$GOOG $FB","2","5","19","1539798273000","10:44 AM - 17 Oct 2018","/BarrySchwartzBW/status/1052616369798144000"
"1548234671-168","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@j_p_jacques","JP","Shit hit the $FANG
$FB $AMZN $NFLX $GOOG all up big 
$FB $NFLX already bo big
$GOOG $AMZN still lot of room
and no it's not a dead cat bounce
Look at web trafic, user growth, ads price, ads spending $FANG is doing great huge growth in Q4 and they are very cheap right now. pic.twitter.com/NQscwwRJuj","1","","","1547572652000","9:17 AM - 15 Jan 2019","/j_p_jacques/status/1085224476290285578"
"1548234671-648","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MykeSmith","DJ Stop Loss","FinTwit traders – more profitable (200-500% avg return). Greater win ratios (97%). Steve Cohen and Goldman, quit now w/ your pathetic performance compared to @RhettVan & @b3arlsh ...

$AMTX $CVRS $ANTH $BXC $IMMP $PPKR $SPX $SPY $FB $AMZN $GOOG $AAPL $GS @GuruLeaks1 #Pennystockspic.twitter.com/eb3ht8iATF","3","7","15","1521210941000","7:35 AM - 16 Mar 2018","/MykeSmith/status/974655447721377795"
"1548234671-243","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@PiggyBankPeople","Piggy Bank People","The Year In Cryptocurrency: Bitcoin's Burst, Hackers, Rejections, Regulations And More https://buff.ly/2QMKExp  $GOOG $FBpic.twitter.com/IDFhZJlHn8","","","","1548108603000","2:10 PM - 21 Jan 2019","/PiggyBankPeople/status/1087472419751772160"
"1548234671-282","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@toolbox87","toolbox87","Does this look like a maxed up $SPY on this daily chart? The bottom is very deep.
$APPL $FB $GOOG $AMZN $NVDA $NFLX $CELG $PCG $BA $Cpic.twitter.com/QSWbCvp8iU","","","1","1547584985000","12:43 PM - 15 Jan 2019","/toolbox87/status/1085276203911692289"
"1548234671-676","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockTwits","StockTwits","FANG vs. CIMQ Original(Dotcom). Will this comparison track for 2 more years?
https://stocktwits.com/JLyonsFundMgmt/message/114000875 …
$FB, $AMZN, $NFLX, $GOOG vs $CSCO, $INTC, $MSFT, $QCOMpic.twitter.com/33F4mwJZPJ","2","32","51","1519410638000","10:30 AM - 23 Feb 2018","/StockTwits/status/967104429571833856"
"1548234671-370","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@UnHedgedChatter","UnHedgedChatter","Excerpt from Druckenmiller's interview with Kiril Sokoloff. $GOOG $GOOGLpic.twitter.com/DrTTSzD2J5","4","31","112","1542227503000","12:31 PM - 14 Nov 2018","/UnHedgedChatter/status/1062805297532715008"
"1548234671-667","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DowdEdward","Ed  ☯️ Humilitatem","The $FB, $GOOG/YouTube purge is accelerating...if you are not upset then you are not paying attention to history's lessons... pic.twitter.com/4NP3BK2LZ5","3","6","8","1520111513000","1:11 PM - 3 Mar 2018","/DowdEdward/status/970044113331437568"
"1548234671-424","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@eToro","eToro","#Google is reversing part of its sweeping ban on cryptocurrency-related advertising and will allow registered cryptocurrency exchanges to advertise on its Google Adwords platform, targeting the U.S. and Japanese audiences. 

Will this news boost crypto prices? $GOOG","3","9","47","1537962277000","4:44 AM - 26 Sep 2018","/eToro/status/1044915644045688832"
"1548234671-448","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BluegrassCap","Bluegrass Capital","Estee Lauder CFO: ""More of our brands need to do more advertising."" $EL $GOOG $FBpic.twitter.com/YEPCVq6LHD","1","","35","1536424813000","9:40 AM - 8 Sep 2018","/BluegrassCap/status/1038467052061843459"
"1548234671-398","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TesIaCharts","TeslaCharts","For every AP mile driven by Waymo, Tesla has driven 148 miles. Tell me, who's behind on data again?

$TSLA $TSLAQ $GOOG $GOOGLpic.twitter.com/dgTVb5T23e","3","14","55","1540474450000","6:34 AM - 25 Oct 2018","/TesIaCharts/status/1055452459362062336"
"1548234671-615","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","The YouTube HQ shooting is a sad, dark twist in a long-running saga about 'demonetisation' on the video site $GOOG https://read.bi/2Ej0Tf9 pic.twitter.com/vaXOWmeScH","1","17","17","1522834625000","2:37 AM - 4 Apr 2018","/businessinsider/status/981465671367307264"
"1548234671-461","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LNPServices","LNP Services","#Security bods: #Android system broadcasts enable user tracking https://ai.lnpservices.com/Android-User-Tracking … $GOOG #APIpic.twitter.com/7P77JxLhqK","","14","32","1535733046000","9:30 AM - 31 Aug 2018","/LNPServices/status/1035565572199796737"
"1548234671-529","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Google is the number-one place college students want to work for the fifth year running —here's what it's doing right $GOOG $GOOGLhttps://read.bi/2I0Hba6","1","14","19","1529413353000","6:02 AM - 19 Jun 2018","/businessinsider/status/1009058855219802113"
"1548234671-708","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BobPisani","Bob Pisani","They have been selling $AAPL and using it as a source of funds to buy other FAANG stocks.
This year:
$AAPL        down 0.8%
$AMZN      up 20.0%
$FB             up 9.5%
$GOOG      up 11.5%","9","7","20","1517518486000","12:54 PM - 1 Feb 2018","/BobPisani/status/959168168693551105"
"1548234671-558","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Google is relaunching its news site with lots more artificial intelligence as part of its effort to fight fake news $GOOGL $GOOG https://read.bi/2InyPgY","2","19","31","1525810902000","1:21 PM - 8 May 2018","/businessinsider/status/993949080501018624"
"1548234671-232","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@medtechy","medtech[y]","Verily Study Watch Receives FDA 510(k) Clearance for ECG $GOOG| Medtechy https://buff.ly/2WibYrg pic.twitter.com/pkbQJAca64","","1","","1548169134000","6:58 AM - 22 Jan 2019","/medtechy/status/1087726305548926980"
"1548234671-250","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@KompromatDesk","Компромат","@brave $goog #google_chrome Brave Browser

WHAT'S WRONG WITH THIS PICTURE?

UBLOCK BLOCKS 60, BRAVE 2pic.twitter.com/WFgjNgeygm","1","","","1547612627000","8:23 PM - 15 Jan 2019","/KompromatDesk/status/1085392144624484355"
"1548234671-679","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Amazon, Apple, Facebook, Google: Let's Play Monopoly (video) http://www.domainmondo.com/2018/02/amazon-apple-facebook-google-lets-play.html … $AMZN $AAPL $FB $GOOG $GOOGL $FDX $UPS $SPOT #Amazon #Apple #Facebook #Google #monopoly #antitrust #stocks #FedEx #UPS #Spotify #investorspic.twitter.com/2bIpIg7mGH","","26","26","1519341655000","3:20 PM - 22 Feb 2018","/DomainMondo/status/966815094763114497"
"1548234671-522","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Former Microsoft CEO Steve Ballmer's has advice for Facebook and Google: Don't make the mistake we did $FB $GOOG $GOOGL $MSFThttps://read.bi/2K9EDZ6","1","6","11","1529766030000","8:00 AM - 23 Jun 2018","/businessinsider/status/1010538093110267905"
"1548234671-650","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","This Silicon Valley sleeper hit app just got $52 million to do for spreadsheets what Microsoft did for computers $MSFT $AAPL $GOOG $GOOGL http://read.bi/2phCZLs  pic.twitter.com/QVB473OTh4","1","6","31","1521113415000","4:30 AM - 15 Mar 2018","/businessinsider/status/974246393702486017"
"1548234671-738","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@CBOE","Cboe","The majority of volatility indexes quoted by Cboe Global Markets were lower last week, however all individual stock volatility indexes rose as earnings season commences soon $VIX $AAPL $AMZN $GOOG $GS $IBM http://www.cboe.com/volatility pic.twitter.com/FESXgrMVhX","1","9","14","1515253576000","7:46 AM - 6 Jan 2018","/CBOE/status/949668446593265664"
"1548234671-196","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockPicker908","tom renna","Visit online Broker dealer ChoiceTrade's  YouTube Channel to view instructions for investors from Nigeria on how to trade at ChoiceTrade $GOOG $AMTD RobinHood StartEngine SeedInvest $GS CryptoCurrency BlockChain Crowdfunding  http://newsgrade.blogspot.com/2019/01/choicetrade-is-worst-broker-in-industry.html …pic.twitter.com/gmxfgzcSoM","","","1","1548172504000","7:55 AM - 22 Jan 2019","/StockPicker908/status/1087740438528884737"
"1548234671-472","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Tech Review 2) How Apple $AAPL Reached $1Trillion Market Cap (video) https://www.domainmondo.com/2018/08/tech-review-is-google-googl-courting.html … $GOOG $GOOGL #Google #China #Apple #StockMarket #tech #investor #investingpic.twitter.com/cUu2s6hCcS","","26","30","1533940062000","3:27 PM - 10 Aug 2018","/DrivingTheDay/status/1028045251976601601"
"1548234671-274","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TickwatcherMF","Tickwatcher MF","Top #money flow today. Free stocks app http://www.mobileinteractive.com/superstocks 
$AAPL, $MSFT, $AMZN, $FB, $LQD, $GOOGL, $BAC, $BRK.B, $TSLA, $GOOG, $V, $JPM, $BA, $EFA, $T, $XOM, $VZ, $UNH, $WFC, $EMBpic.twitter.com/bcFB89VR2t","","","1","1547830866000","9:01 AM - 18 Jan 2019","/TickwatcherMF/status/1086307504970256384"
"1548234671-179","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MomentumBeats","Momentum Beats","#FDA Autism Spectrum Disorder: Top 2 Biotech Companies to Watch in 2019 $QBIO Q BioMed Inc., (OTCQB: QBIO) – QBM-001 and $RHHBY Roche Holding Ltd (OTCQX: RHHBY) – Balovaptan ... $GILD $JNJ $PFE $NVS $AMGN $MRK $BMY $BSX $IBB http://smallcaptips.com/autism-spectru … $GOOG","","5","5","1548156839000","3:33 AM - 22 Jan 2019","/MomentumBeats/status/1087674734714781699"
"1548234671-189","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Wise_Owl_Trader","Steve,     Wise Owl","I just booked out profits on 1/2 of my SHORT trades implemented on Friday; my owlets are very pleased....

$SPY, $QQQ, $NDX, $DIA, $IWM, $NFLX, $FB, $INTC, $SMH, $AAPL, $NVDA, $TSLA, $ES, $YM, $AMZN, $BA, $GS, $JPM, $IBM, $LRCX, $C, $GOOG, $AMD, $DPZ, $WYNN, $C,pic.twitter.com/bW0IG2IreN","","","4","1548182115000","10:35 AM - 22 Jan 2019","/Wise_Owl_Trader/status/1087780751112851457"
"1548234671-505","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LiveSquawk","LiveSquawk","$GOOG Alphabet Q2 18 Earnings Results:
- EPS Inc-Fines: $4.54 
- Adj EPS $11.75 (Estimate $11.68)
- Rev Ex-TAC: $26.24B (Estimate $25.55B)","","18","15","1532376398000","1:06 PM - 23 Jul 2018","/LiveSquawk/status/1021486768602972160"
"1548234671-173","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@squawksquare","squawksquare","The bots have control once again today. They're pushing markets up 2-4 points and then selling it right away creating higher volatility and downside. 
#FAANG, $AAPL, $AMZN, $NFLX, $FB, $TSLA, $NVDA, $BABA, $QQQ, $GOOG","","","","1548186108000","11:41 AM - 22 Jan 2019","/squawksquare/status/1087797497731387394"
"1548234671-187","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Drugdoctor2014","Drugdoctor1","$LVVV.03 - BREAKING NEWS - MMJ CLONE Nursery Approval-Paso Robles, CA! $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS $S $GOOG $DIS  $IBM $MSFT $BIDU $VZ $ADBE $AMAT $ADSK $AVGO $BABA  $CDNS $CAVM $CERN $CHKP $CSCO $CTXS $CTSH $CSC $DVMT $DOV $DST $ATVI $EA $MUpic.twitter.com/8bHOjhNy5f","","","1","1548166237000","6:10 AM - 22 Jan 2019","/Drugdoctor2014/status/1087714154310447104"
"1548234671-293","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StribBiz","StarTribune Business","Google $GOOG may build a data center near Becker. It's negotiating a land and power deal with Xcel $XEL for project that would cost at least $600M and perhaps over $1B.
http://strib.mn/2sjyd27 pic.twitter.com/wMPYZVNnMs","","5","7","1547162002000","3:13 PM - 10 Jan 2019","/StribBiz/status/1083502087659573248"
"1548234671-743","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@HyperChangeTV","HyperChange","when @profgalloway writes his next book about #Tesla being the 5th Horseman, you heard it hear first  checkout our review of #TheFourHorseman (best business/tech book of 2017 ): https://youtu.be/mm1muAzWH9I  $TSLA $AAPL $AMZN $GOOG $FB","1","4","10","1515030340000","5:45 PM - 3 Jan 2018","/HyperChangeTV/status/948732127767560192"
"1548234671-664","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@InvResDynamics","Dave Kranzler","The cloud business is $AMZN's only money maker, The margins are shrinking, revenues growth rate declining and competition is getting fierce.  ALL of AMZN's cloud rivals ( $ORCL $MSFT $GOOG $IBM) can afford a price war that AMZN cannot afford. $WMT attacking AMZN's e-commerce bizhttps://twitter.com/InvResDynamics/status/971133298884800512 …","1","2","10","1520371309000","1:21 PM - 6 Mar 2018","/InvResDynamics/status/971133774271430656"
